SubmissionDate,duration,caseid,enumname,v2_03,v2_03_1,v2_03_2,v2_03_3,v2_03_4,v2_03_5,v2_03_6,v2_03_7,v2_03_8,v2_03__44,v2_03_oth,v2_04c,v2_04b,v2_04a,v2_06_years,v2_06_months,QQ1,QQ1_1,QQ1_2,QQ1_3,QQ1_4,QQ1_5,QQ1_6,QQ1_7,QQ1_8,QQ1_9,QQ1__44,QQ1_8888,QQ1_9999,QQ1_oth,QQ2,QQ2_1,QQ2_2,QQ2_3,QQ2_4,QQ2_5,QQ2_6,QQ2_7,QQ2_8,QQ2_9,QQ2_10,QQ2__44,QQ2_8888,QQ2_9999,QQ2_oth,QQ3,QQ3_1,QQ3_2,QQ3_3,QQ3_4,QQ3_5,QQ3_6,QQ3_7,QQ3_8,QQ3_9,QQ3__44,QQ3_8888,QQ3_9999,QQ3_oth,QQ4,QQ4_1,QQ4_2,QQ4_3,QQ4_4,QQ4_8888,QQ4_oth,QQ5,QQ5a,QQ5a_date,QQ5b,QQ5b_1,QQ5b_2,QQ5b_3,QQ5b_4,QQ5b_5,QQ5b_6,QQ5b__44,QQ5b_8888,QQ5b_9999,QQ5b_oth,QQ5c,QQ5c_1,QQ5c_2,QQ5c_3,QQ5c_4,QQ5c_5,QQ5c_6,QQ5c__44,QQ5c_8888,QQ5c_9999,QQ5c_oth,QQ5c_1,QQ5c_2,v3_04,v3_04_1,v3_04_2,v3_04_3,v3_04_4,v3_04_5,v3_04_6,v3_04_7,v3_04__44,v3_04_8888,v3_04_9999,v3_04_8,v3_04_oth,QQ6,QQ6_1,QQ6_2,QQ6_3,QQ6_4,QQ6_5,QQ6_6,QQ6_7,QQ6_8,QQ6_9,QQ6_10,QQ6_11,QQ6_12,QQ6__44,QQ6_8888,QQ6_9999,QQ6_oth,QQ_comments,v4_10a,v4_10a_add,v5_05,v5_05_oth,v5_07,v5_07_1,v5_07_2,v5_07_3,v5_07_4,v5_07_5,v5_07_6,v5_07_7,v5_07__44,v5_07_8888,v5_07_9999,v5_07_oth,v5_09,v5_09_1,v5_09_2,v5_09_3,v5_09_4,v5_09_5,v5_09_6,v5_09_7,v5_09_8,v5_09_9,v5_09__44,v5_09_8888,v5_09_9999,v5_09_oth,v5_10,v5_10_1,v5_10_2,v5_10_3,v5_10_4,v5_10__44,v5_10_8888,v5_10_9999,v5_10_oth,v5_comments,v4_11a,v4_11b,v4_11b_1,v4_11b_2,v4_11b_3,v4_11b_4,v4_11b_5,v4_11b_6,v4_11b__44,v4_11b_8888,v4_11b_9999,v4_11b_oth,v4_13c,v4_13c_1,v4_13c_2,v4_13c_3,v4_13c_4,v4_13c_8888,v4_13c_9999,v4_13a,v4_13d_yn,v4_13d_mins,v4_13d_hours,v4_13d_days,v4_13b_yn,v4_13b,v4_13e,v4_13f_yn,v4_13f_mins,v4_13f_hours,v4_13f_days,v4_03,v4_03_1,v4_03_2,v4_03_3,v4_03_4,v4_03_5,v4_03_6,v4_03_7,v4_03__44,v4_03_8888,v4_03_9999,v4_03_oth,v4_03a,v4_04,v4_04_1,v4_04_2,v4_04_3,v4_04__44,v4_04_8888,v4_04_9999,v4_04_oth,v4_07,v4_07_1,v4_07_2,v4_07_3,v4_07_4,v4_07_5,v4_07_6,v4_07_7,v4_07__44,v4_07_8888,v4_07_9999,v4_07_oth,v4_comments,v3_01a,v3_01b,v3_01b_1,v3_01b_2,v3_01b_3,v3_01b_4,v3_01b__44,v3_01b_8888,v3_01b_9999,v3_01b_oth,v3_02a,v3_02,v3_05,v3_05_1,v3_05_2,v3_05_3,v3_05_4,v3_05__44,v3_05_8888,v3_05_9999,v3_05_5,v3_05_oth,v3_06,v3_06_1,v3_06_2,v3_06_3,v3_06_4,v3_06_5,v3_06_8888,v3_06__44,v3_06_9999,v3_06_oth,v3_07,v3_07_1,v3_07_2,v3_07_3,v3_07_4,v3_07_5,v3_07_6,v3_07_7,v3_07_8,v3_07_9,v3_07_10,v3_07_11,v3_07_12,v3_07__44,v3_07_8888,v3_07_9999,v3_07_oth,v3_comments,v4_01,v4_01_1,v4_01_2,v4_01_3,v4_01_4,v4_01_5,v4_01_6,v4_01_7,v4_01_8,v4_01_9,v4_01__44,v4_01_8888,v4_01_9999,v4_01_oth,v4_08a,v4_08b,v4_08b_1,v4_08b_2,v4_08b_3,v4_08b_4,v4_08b_5,v4_08b__44,v4_08b_8888,v4_08b_9999,v4_08b_oth,v4_09,v4_09_oth,v4_12a,v4_12b,v4_12b_1,v4_12b_2,v4_12b_3,v4_12b_4,v4_12b_5,v4_12b_6,v4_12b__44,v4_12b_8888,v4_12b_9999,v4_12b_oth,v5_03,v5_03_1,v5_03_2,v5_03_0,v5_03__44,v5_03_oth,v5_06,v5_06_1,v5_06_2,v5_06_3,v5_06_4,v5_06_5,v5_06_6,v5_06__44,v5_06_8888,v5_06_9999,v5_06_oth,v5_04,v5_04_1,v5_04_2,v5_04_3,v5_04_4,v5_04_5,v5_04_6,v5_04_7,v5_04_8,v5_04_9,v5_04_10,v5_04__44,v5_04_8888,v5_04_9999,v5_04_oth,endinfo_2,endinfo_3,endinfo_3a,askinfo,info_count,askinfo_loop_count,endinfo_comment
6/29/21 8:52,1848,875,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,3,,1 2 4 8 -44,1,1,0,1,0,0,0,1,0,1,0,0,"Diarrhea,",1 3 5 6,1,0,1,0,1,1,0,0,0,0,0,0,0,,3 9 -44,0,0,1,0,0,0,0,0,1,1,0,0,"Santola diney, duri kayam garney",1 2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3 6,0,0,1,0,0,1,0,0,0,0,0,,Jan-44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Suhara sanstha,,3,,2,,-44,0,0,0,0,0,0,0,1,0,0,"Diet ko barey ma, na atti ney, vitamin haru khaney",5,0,0,0,0,1,0,0,0,0,0,0,0,,1 2 3,1,1,1,0,0,0,0,,,1,,,,,,,,,,,,1 2,1,1,0,0,0,0,4,1,15,,,1,1,1,8888,,,,1,1,0,0,0,0,0,0,0,0,0,,2,8888,0,0,0,0,1,0,,4 5,0,0,0,1,1,0,0,0,0,0,,Antigen test has to wait till health post has said,1,,,,,,,,,,3,1,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Sabia jana le khop lagauna paye hun thiyo,2 5 6,0,1,0,0,1,1,0,0,0,0,0,0,,0,,,,,,,,,,,2,,1,2,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,,Mar-44,0,0,1,0,0,0,1,0,0,"Training haru paye gar thiye,",1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/29/21 9:29,3041,16040,-1,8,0,0,0,0,0,0,0,1,0,,12,-1,-1,30,,2 5 7 8 -44,0,1,0,0,1,0,1,1,0,1,0,0,Haat khutta karkar khane,1 3 5 9,1,0,1,0,1,0,0,0,1,0,0,0,0,,3 9 -44,0,0,1,0,0,0,0,0,1,1,0,0,Saying patients to handwash properly and to use sanitizer,4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2 3 6,0,1,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"""COVID bata kasari bachne bhanne jankaariko Taalim prapta bhaye sajilo hunthyo""- FCHV.",3,"""Jeth mahina ma bhaitak basna sakenam Mahamaari baseko bhayera teinhayera individual wise kasailai symptoms dekhiyeko cha bhane uahaharulai swasthya sanstha Jane sallaha dinchau"".",1,,Mar-44,0,0,1,0,0,0,0,1,0,0,"15-20 Jana bhanda badhi bhela nagarnu, distance maintain garnu,",1 2 -44,1,1,0,0,0,0,0,0,0,1,0,0,Samudayako Manche harulai mask lagau bhanda paisa chaina bhanera gunaso garnuhuncha testai swasthya sanstha jaau bhanda pani same answer aaucha.,1 3 -44,1,0,1,0,1,0,0,Khaja ko laagi fund diyo bhane sajilo hunthyo.,"""Rajya le Yatayat, umbrella, raincoatko subidhaharu diyo bhane gau gau hidna sajilo hunthyo""- FCHV",1,,,,,,,,,,,,1,1,0,0,0,0,0,4,1,15,,,8888,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,,PCR test ko laagi Jilla Aspatal januhuncha.,1,,,,,,,,,,4,2,1,1,0,0,0,0,0,0,0,,Feb-44,0,1,0,0,0,0,1,0,1st dose lagaune le Dorso dose kaile aaucha bhannuhuncha by community people,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,""" Khop lagayepani COVID hune rexa bhanne bhayekole kei matraka community people haru le khop kina lagaune bhanne kura garnuhuncha so convince garna Ali gaarocha""-FCHV",1 8,1,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,2,,1,2 3 -44,0,1,1,0,0,0,1,0,0,"75-76 yrs people are more likely to say "" chora lai COVID laagyo, aba u marihalne hoki hamro pariwar nai bigriyo"".",0,0,0,1,0,,Mar-44,0,0,1,0,0,0,1,0,0,Ambulance haru paryapta roopma upalabdha garthe,1 2 8 -44,1,1,0,0,0,0,0,1,0,0,1,0,0,No yatayat subidha,-1,-1,-1,-1,-1,-1,
6/29/21 9:40,1857,888,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,25,,1 2 -44,1,1,0,0,0,0,0,0,0,1,0,0,Sukha khoki,1 3 5 6 7,1,0,1,0,1,1,1,0,0,0,0,0,0,,1 3 7 -44,1,0,1,0,0,0,1,0,0,1,0,0,Guve them hosala,1 2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun-44,0,0,0,0,0,1,0,1,0,0,0,"Many medication,",1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,3,,3,,5 6,0,0,0,0,1,1,0,0,0,0,,May-44,0,0,0,0,1,0,0,0,0,1,0,0,"Yaha ke cha ra bhaney socha, they wont wear mask",1 2 3,1,1,1,0,0,0,0,,"Kaam janchau covid ko barey ma, ali sikauney subida",1,,,,,,,,,,,,2,0,1,0,0,0,0,,,,,,,,2,8888,,,,1 3,1,0,1,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,Jan-44,1,0,0,0,0,0,0,1,0,0,Arko ward ma janu hunna,"Isolation centre bhaye hun thiyo, upachar garne thau",0,1 2 -44,1,1,0,0,1,0,0,Suru ma bahira gayo ani pachi upalabda bhayena,2,0,1 3 -44,1,0,1,0,1,0,0,0,Pahile ani kunai chai daraucha,2 5,0,1,0,0,1,0,0,0,,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Sabai lai khop lagauna paye hun thiyo,5 7,0,0,0,0,1,0,1,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,3,0,0,1,0,0,0,0,0,0,,5 7,0,0,0,0,1,0,1,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/29/21 9:46,1901,5063,-1,8,0,0,0,0,0,0,0,1,0,,24,-1,-1,5,,1 2 4 -44,1,1,0,1,0,0,0,0,0,1,0,0,"Eye infection , lethargy",1 3 5 6 7,1,0,1,0,1,1,1,0,0,0,0,0,0,,2 4 7 8 9 -44,0,1,0,1,0,0,1,1,1,1,0,0,Reassurance,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,5,Coron ko bela baseko chaina,3,,5 6 -44,0,0,0,0,1,1,0,1,0,0,Social distancing,3 4,0,0,1,1,0,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,,,1,,,,,,,,,,,,1,1,0,0,0,0,0,2,1,20,,,1,3,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,4,4,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2 6 7,0,1,0,0,0,1,1,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,1,1,0,0,0,,3 6,0,0,1,0,0,1,0,0,0,,1 3 5,1,0,1,0,1,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/29/21 10:11,1881,752,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,2,,1 2 4 7,1,1,0,1,0,0,1,0,0,0,0,0,,1 2 5 6,1,1,0,0,1,1,0,0,0,0,0,0,0,,2 3 4 8,0,1,1,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6 7,0,0,0,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,1,,2 3 4 5 6,0,1,1,1,1,1,0,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,1 2 3,1,1,1,0,0,0,0,,,1,,,,,,,,,,,,1,1,0,0,0,0,0,3,8888,,,,1,3,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1 2,1,1,0,0,0,0,,3 4,0,0,1,1,0,0,0,0,0,0,,,1,,,,,,,,,,6,1,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 4 7 8,0,1,0,1,0,0,1,1,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,2,0,1,0,0,,1 2 3,1,1,1,0,0,0,0,0,0,,1 2 5 8,1,1,0,0,1,0,0,1,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/29/21 10:14,1630,623,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,28,,1 2 -44,1,1,0,0,0,0,0,0,0,1,0,0,Diarrhea,1 3 4 6 7,1,0,1,1,0,1,1,0,0,0,0,0,0,,2 3 4 9,0,1,1,1,0,0,0,0,1,0,0,0,,1 2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6 7,0,0,0,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,3,,3 5 6,0,0,1,0,1,1,0,0,0,0,,3 4 5,0,0,1,1,1,0,0,0,0,0,0,0,,1 2 3 4,1,1,1,1,0,0,0,,,0,2,0,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,,,,,,,,2,1,,1,,1,1,0,0,0,0,0,0,0,0,0,,2,2,0,1,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,4,1,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 7 8,0,1,0,0,0,0,1,1,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,3 6,0,0,1,0,0,1,0,0,0,,1 5 7 8,1,0,0,0,1,0,1,1,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/29/21 10:40,1307,15743,-1,4 6,0,0,0,1,0,1,0,0,0,,12,-1,-1,14,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,1 4 5,1,0,0,1,1,0,0,0,0,0,0,0,0,,2 3 4 8,0,1,1,1,0,0,0,1,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,1,,2 3 5,0,1,1,0,1,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,2 3,0,1,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,1 3,1,0,1,0,0,0,0,0,0,0,,,2,,,,,,,,,,4,2,1 3,1,0,1,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 4 5,0,1,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,2 3,0,1,1,0,0,0,0,0,0,,1 2 8,1,1,0,0,0,0,0,1,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Phhone no dinchu banu bhako theyo health post incharge ko pachi uha ko pn of bhyo .
6/29/21 11:02,1117,5053,-1,8,0,0,0,0,0,0,0,1,0,,24,-1,-1,30,,1 2 3 5 6 7,1,1,1,0,1,1,1,0,0,0,0,0,,1 2 5 6,1,1,0,0,1,1,0,0,0,0,0,0,0,,2 3 4 5 6 8,0,1,1,1,1,1,0,1,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6 7,0,0,0,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,1,,2 4,0,1,0,1,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,1 2 3,1,1,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,5,3,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4 5 6 8,0,0,0,1,1,1,0,1,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,2 3 6,0,1,1,0,0,1,0,0,0,,1 2 3 7 8,1,1,1,0,0,0,1,1,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/29/21 11:08,2414,4333,-1,8,0,0,0,0,0,0,0,1,0,,59,-1,-1,13,,1 2 -44,1,1,0,0,0,0,0,0,0,1,0,0,"Common cold, Haat khutta dukhne",1 3 5 6 7 -44,1,0,1,0,1,1,1,0,0,0,1,0,0,Use of sanitizer,2 3 9 -44,0,1,1,0,0,0,0,0,1,1,0,0,"Use of medicine prescribed by doctors, keeping them in neat and clean place. Ensuring to maintain distance from patient, Counselling them,loving them.",1 2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2 6 -44,0,1,0,0,0,1,0,1,0,0,0,"Dirgarogi( mutu rogi, foksoko rogi) lai lagaunuhunna",1 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"""Suhaara bata swasthya samandhi jankaari harubata paincha""-FCHV",3,,1,,3 5 6 -44,0,0,1,0,1,1,0,1,0,0,"Sarsafaima dhyan dine, Samajik duri kaayam garnu.",-44,0,0,0,0,0,0,0,0,0,1,0,0,"Ropai ko season ko kaaran le garda, no Samajik duri at all.",1 2 -44,1,1,0,0,1,0,0,"""Pratyak Ghar ma Sanitizer mask upalabdha garaieyko bahye Ali sajilo hunthiyo because mask chhaina bhanne answer chai dherai sunnama aakohuncha from community people""- FCHV","Narayan nagarpalikako every FCHV harulai Suhaarale le 50 wota masks, 1 sanitizer upalabdha garayeko.",1,,,,,,,,,,,,1 2,1,1,0,0,0,0,3,8888,,,,1,3,1,8888,,,,1,1,0,0,0,0,0,0,0,0,0,,2,8888,0,0,0,0,1,0,,4,0,0,0,1,0,0,0,0,0,0,,,1,,,,,,,,,,5,2,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1 8 -44,1,0,0,0,0,0,0,1,0,1,0,0,Taakari bechne Thau nabhayeko  due to COVID,0,,,,,,,,,,,2,,1,2,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,,3,0,0,1,0,0,0,0,0,0,,1 2 3 8 9,1,1,1,0,0,0,0,1,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/29/21 11:33,592,390,-1,8,0,0,0,0,0,0,0,1,0,,69,-1,-1,14,,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,,1 4 5,1,0,0,1,1,0,0,0,0,0,0,0,0,,1 3 4,1,0,1,1,0,0,0,0,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,1,,2 3 4,0,1,1,1,0,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,3 4,0,0,1,1,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,7,1,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 3 4 6,0,1,1,1,0,1,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,0,0,,2,,0,,,,,,,,,,,,0,0,0,1,0,,8888,0,0,0,0,0,0,0,1,0,,1 2 8 9,1,1,0,0,0,0,0,1,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,Language ptoblm bhyo ali ali
6/29/21 11:59,1426,7296,-1,8,0,0,0,0,0,0,0,1,0,,62,-1,-1,5,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,,1 3 4 5,1,0,1,1,1,0,0,0,0,0,0,0,0,,1 2 3 4,1,1,1,1,0,0,0,0,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6 7,0,0,0,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yl,3,,1,,4 5 6,0,0,0,1,1,1,0,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,3 4,0,0,1,1,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,,1 3,1,0,1,0,0,0,0,0,0,0,,,2,,,,,,,,,,7,3,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4 6 7,0,0,0,1,0,1,1,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,3 5 6,0,0,1,0,1,1,0,0,0,,2 5 8,0,1,0,0,1,0,0,1,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/29/21 13:16,1567,4011,-1,8,0,0,0,0,0,0,0,1,0,,59,-1,-1,20,,Feb-44,0,1,0,0,0,0,0,0,0,1,0,0,Diarrhea,1 3 5 -44,1,0,1,0,1,0,0,0,0,0,1,0,0,Sanitizer lagauney,9,0,0,0,0,0,0,0,0,1,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,,Jan-44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Hospital,Covid ko training vayeko chaina,3,,2,,Jul-44,0,0,0,0,0,0,1,1,0,0,Covid ko suchana samudayema Dina Vannu huncha,9,0,0,0,0,0,0,0,0,1,0,0,0,,Mar-44,0,0,1,0,1,0,0,"Covid ko training paye ramro huntheo,",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,5,2,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,-44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,District hospital,,2 6,0,1,0,0,0,1,0,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,2 6,0,1,0,0,0,1,0,0,0,,1 2 -44,1,1,0,0,0,0,0,0,0,0,1,0,0,Dherai manxe Haru Janna huna napayeko,-1,-1,-1,-1,-1,-1,
6/29/21 13:26,2787,535,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,25,,2 3 7 -44,0,1,1,0,0,0,1,0,0,1,0,0,"Body ache, fatigue, Dairrhea, Common cold, joint pain",1 5 10 -44,1,0,0,0,1,0,0,0,0,1,1,0,0,"Doctor harusanga Paramarsha line, use of sanitizer",2 3 4 9 -44,0,1,1,1,0,0,0,0,1,1,0,0,"Mask Gloves lagayera rekhdekh garne, Doctor lai dekhaune, steam inhalation",1,1,0,0,0,0,,8888,,,,,,,,,,,,,,,,,,,,,,,,,,,1 6 -44,1,0,0,0,0,1,0,1,0,0,0,Mutuko birami harule linuhunna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,2,,-44,0,0,0,0,0,0,0,1,0,0,"Duri kayam garne, mask lagaune, bahira bata aayeko Manche lai chuttai rakhne, nutritious khana khane, dherai chinta naline",-44,0,0,0,0,0,0,0,0,0,1,0,0,"Samudaya Kaa Manche harulai mask lagau bhanda pani naterne,",1 2 3,1,1,1,0,0,0,0,,,1,,,,,,,,,,,,1,1,0,0,0,0,0,1,8888,,,,1,2,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,8888,0,0,0,0,1,0,,4,0,0,0,1,0,0,0,0,0,0,,,1,,,,,,,,,,1,1,Jan-44,1,0,0,0,1,0,0,0,Katipaya bektiharu lai khop bahira bata parikchyan garna lerako so nalagaune jasto kuraharupani prevailing cha.,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 6 -44,0,1,0,0,0,1,0,0,0,1,0,0,Bahira bata aairakheko Mancheharu gharma essai basnupareko cha.,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,3 4,0,0,1,1,0,0,0,0,0,,1 2 5 8 9,1,1,0,0,1,0,0,1,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/29/21 13:53,1814,759,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,4,,Feb-44,0,1,0,0,0,0,0,0,0,1,0,0,"Sarir dukhney, diarrhea",1 3 5 -44,1,0,1,0,1,0,0,0,0,0,1,0,0,Sanitizer lagauney,3 9 -44,0,0,1,0,0,0,0,0,1,1,0,0,Sarsafai ma dhyan diney,1 2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5 6 -44,0,0,0,0,1,1,0,1,0,0,0,Dam ko rogi,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,3,,2,,May-44,0,0,0,0,1,0,0,1,0,0,"Duri kayam garney, Aru kunai nirdeshan chaina",9,0,0,0,0,0,0,0,0,1,0,0,0,,3,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,2,0,1,0,0,0,0,,,,,,,,2,8888,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,5,0,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,3,3,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Feb-44,0,1,0,0,0,0,0,0,0,1,0,0,Kunai Asar chaina,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,8888,0,0,0,0,0,0,0,1,0,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,The contact number is of ANM from respective health post
